Name,MSE,PSNR,fMSE,SE,SSIM,height,width,mask_area
a1068_1_1,1.58787202835083,46.122645890307666,90.72382354736328,57.95728,0.99828040599823,2848,4272,212944.0
a1068_1_2,0.9576456546783447,48.318750649735314,54.715538024902344,34.954036,0.9984609484672546,2848,4272,212944.0
a1068_1_3,0.7854881286621094,49.179401821790336,44.879234313964844,28.670292,0.9984917044639587,2848,4272,212944.0
a1068_1_4,0.6643097400665283,49.907090870295164,37.955650329589844,24.247284,0.998943567276001,2848,4272,212944.0
a1068_1_5,0.8631075620651245,48.770149360211086,49.314056396484375,31.503398,0.9988707304000854,2848,4272,212944.0
a3546_1_5,3.5010428428649902,42.68882811486735,94.08736419677734,127.787952,0.9962894320487976,2848,4272,452728.0
a3546_1_1,4.217172145843506,41.88058928517809,113.33269500732422,153.926656,0.9961971044540405,2848,4272,452728.0
a3546_1_2,4.48456335067749,41.61360100619652,120.51858520507812,163.686416,0.9958357810974121,2848,4272,452728.0
a3546_1_3,4.861987113952637,41.26266468074104,130.66151428222656,177.462368,0.9950281977653503,2848,4272,452728.0
a3546_1_4,4.266987323760986,41.82958906415702,114.67142486572266,155.744896,0.995905876159668,2848,4272,452728.0
a3681_1_2,2.8178396224975586,43.63163935163156,181.91510009765625,50.856368,0.998934268951416,3008,2000,93187.0
a3681_1_1,2.8867385387420654,43.5267276021892,186.36309814453125,52.099856,0.9989049434661865,3008,2000,93187.0
a3681_1_3,4.24165153503418,41.85545271486493,273.8340759277344,76.553328,0.9985599517822266,3008,2000,93187.0
a3681_1_4,6.875431060791016,39.75780365897037,443.8665466308594,124.087776,0.9985666275024414,3008,2000,93187.0
a3681_1_5,2.9320068359375,43.459152342235576,189.28553771972656,52.916856,0.9988484382629395,3008,2000,93187.0
a2948_1_1,3.5595407485961914,42.61686269879867,456.2361145019531,156.183312,0.997750461101532,3312,4416,114110.0
a2948_1_2,4.805253982543945,41.313639231664226,615.9026489257812,210.841952,0.9977531433105469,3312,4416,114110.0
a2948_1_3,2.8299014568328857,43.61308894668464,362.71624755859375,124.168656,0.9977096319198608,3312,4416,114110.0
a2948_1_4,1.682024359703064,45.87247821548658,215.5896759033203,73.802816,0.9977301955223083,3312,4416,114110.0
a2948_1_5,1.7601128816604614,45.67539592726096,225.5985107421875,77.229136,0.9982306361198425,3312,4416,114110.0
a3327_1_2,3.9253838062286377,42.19198123728023,210.43763732910156,118.188088,0.9980496168136597,2376,4224,187210.0
a3327_1_1,0.447674423456192,51.62117107785183,23.999576568603516,13.478882,0.9983617067337036,2376,4224,187210.0
a3327_1_3,2.8792662620544434,43.53798381627793,154.35585021972656,86.69088,0.9980536699295044,2376,4224,187210.0
